Gen: 0, Best Score: -146.65906144502378, Avg Score: -inf, Time: 0.01211928301387363
Gen: 551, Best Score: -90.86200669670431, Avg Score: -inf, Time: 8.433425487147437
Gen: 552, Best Score: -90.33052817389981, Avg Score: -inf, Time: 8.449554357197549
Gen: 553, Best Score: -90.44331570290815, Avg Score: -inf, Time: 8.462773928907183
Gen: 554, Best Score: -90.73127508228546, Avg Score: -inf, Time: 8.476330269442665
Gen: 555, Best Score: -90.20434740531508, Avg Score: -inf, Time: 8.48946440226502
Gen: 556, Best Score: -90.98579010373477, Avg Score: -inf, Time: 8.504589396980073
Gen: 557, Best Score: -90.98339949428663, Avg Score: -inf, Time: 8.516812547710206
Gen: 558, Best Score: -90.43694472592647, Avg Score: -inf, Time: 8.529924719267422
Gen: 559, Best Score: -90.3320979575631, Avg Score: -inf, Time: 8.543131971226797
Gen: 560, Best Score: -90.29370141551702, Avg Score: -inf, Time: 8.55563593659136
Gen: 561, Best Score: -90.65515360222014, Avg Score: -inf, Time: 8.56878770199087
Gen: 562, Best Score: -90.7303508071449, Avg Score: -inf, Time: 8.582922607925203
Gen: 563, Best Score: -90.8061798748472, Avg Score: -inf, Time: 8.595667388240496
Gen: 564, Best Score: -90.56483415040704, Avg Score: -inf, Time: 8.609141347871887
Gen: 565, Best Score: -90.89939810703962, Avg Score: -inf, Time: 8.622046844032075
Gen: 566, Best Score: -91.15459399868395, Avg Score: -inf, Time: 8.635479227569368
Gen: 567, Best Score: -90.73727662597356, Avg Score: -inf, Time: 8.647751223776076
Gen: 568, Best Score: -90.70659474105291, Avg Score: -inf, Time: 8.661604112784067
Gen: 569, Best Score: -90.89151655599966, Avg Score: -inf, Time: 8.674836781819662
Gen: 570, Best Score: -90.66318597961605, Avg Score: -inf, Time: 8.688546670410368
Gen: 571, Best Score: -91.26324437737222, Avg Score: -inf, Time: 8.703098596996732
Gen: 572, Best Score: -91.26324437737222, Avg Score: -inf, Time: 8.716229898399776
Gen: 573, Best Score: -91.26324437737222, Avg Score: -inf, Time: 8.728713715208901
Gen: 574, Best Score: -91.26324437737222, Avg Score: -inf, Time: 8.741416593790055
Gen: 575, Best Score: -91.26324437737222, Avg Score: -inf, Time: 8.755255533920394
Gen: 576, Best Score: -90.71281368316622, Avg Score: -inf, Time: 8.76798108432028
Gen: 577, Best Score: -90.54914979837639, Avg Score: -inf, Time: 8.780838428404596
Gen: 578, Best Score: -91.02218744122156, Avg Score: -inf, Time: 8.794513856371244
Gen: 579, Best Score: -90.61529057193871, Avg Score: -inf, Time: 8.808708812263276
Gen: 580, Best Score: -91.02504016742927, Avg Score: -inf, Time: 8.822881723907258
Gen: 581, Best Score: -90.94423931949149, Avg Score: -inf, Time: 8.835911234418552
Gen: 582, Best Score: -91.03783248537006, Avg Score: -inf, Time: 8.848614748252762
Gen: 583, Best Score: -91.2236837046057, Avg Score: -inf, Time: 8.86165146291256
Gen: 584, Best Score: -91.23692692986998, Avg Score: -inf, Time: 8.873212846914926
Gen: 585, Best Score: -90.23656453744643, Avg Score: -inf, Time: 8.885853638715215
Gen: 586, Best Score: -90.69298537427606, Avg Score: -inf, Time: 8.899072483910455
Gen: 587, Best Score: -90.65288023816179, Avg Score: -inf, Time: 8.911885498894586
Gen: 588, Best Score: -90.65011281932718, Avg Score: -inf, Time: 8.924705314106411
Gen: 589, Best Score: -90.94999677479935, Avg Score: -inf, Time: 8.938051674962043
Gen: 590, Best Score: -90.88642462124548, Avg Score: -inf, Time: 8.95065945777628
Gen: 591, Best Score: -90.97791747300919, Avg Score: -inf, Time: 8.964167248540454
Gen: 592, Best Score: -91.21111272369022, Avg Score: -inf, Time: 8.977470327284601
Gen: 593, Best Score: -91.26324437737222, Avg Score: -inf, Time: 8.989874789979723
Gen: 594, Best Score: -91.26324437737222, Avg Score: -inf, Time: 9.003959452046288
Gen: 595, Best Score: -91.26324437737222, Avg Score: -inf, Time: 9.017346364392175
Gen: 596, Best Score: -91.19273117620867, Avg Score: -inf, Time: 9.03080138557487
Gen: 597, Best Score: -91.26324437737222, Avg Score: -inf, Time: 9.043217475215593
Gen: 598, Best Score: -91.26324437737222, Avg Score: -inf, Time: 9.05680261068874
Gen: 599, Best Score: -91.26324437737222, Avg Score: -inf, Time: 9.068993066615528
Gen: 600, Best Score: -91.26324437737222, Avg Score: -inf, Time: 9.083261542254023
Gen: 601, Best Score: -91.26324437737222, Avg Score: -inf, Time: 9.098067306147682
Gen: 602, Best Score: -91.26324437737222, Avg Score: -inf, Time: 9.111661629941729
Gen: 603, Best Score: -91.21805436398117, Avg Score: -inf, Time: 9.12518299943871
Gen: 604, Best Score: -91.26324437737222, Avg Score: -inf, Time: 9.138327469229699
Gen: 605, Best Score: -91.0860838699164, Avg Score: -inf, Time: 9.152450756894218
Gen: 606, Best Score: -90.67577799521698, Avg Score: -inf, Time: 9.165739721589619
Gen: 607, Best Score: -90.77902013871874, Avg Score: -inf, Time: 9.17903468536006
Gen: 608, Best Score: -90.95477945177232, Avg Score: -inf, Time: 9.192085231277678
Gen: 609, Best Score: -90.91777861724727, Avg Score: -inf, Time: 9.206219019360013
Gen: 610, Best Score: -91.26324437737222, Avg Score: -inf, Time: 9.219979676935408
Gen: 611, Best Score: -91.26324437737222, Avg Score: -inf, Time: 9.232978165480827
Gen: 612, Best Score: -91.26324437737222, Avg Score: -inf, Time: 9.246644848121537
Gen: 613, Best Score: -91.26324437737222, Avg Score: -inf, Time: 9.259471501774257
Gen: 614, Best Score: -91.26324437737222, Avg Score: -inf, Time: 9.273591943118307
Gen: 615, Best Score: -91.26324437737222, Avg Score: -inf, Time: 9.287875390648843
Gen: 616, Best Score: -91.11850225397454, Avg Score: -inf, Time: 9.302055602471034
Gen: 617, Best Score: -90.62110787909108, Avg Score: -inf, Time: 9.314598573909866
Gen: 618, Best Score: -91.26324437737222, Avg Score: -inf, Time: 9.327697498732142
Gen: 619, Best Score: -91.26324437737222, Avg Score: -inf, Time: 9.340847168167432
Gen: 620, Best Score: -91.26324437737222, Avg Score: -inf, Time: 9.353980238835018
Gen: 621, Best Score: -91.26324437737222, Avg Score: -inf, Time: 9.368109380205473
Gen: 622, Best Score: -90.46653395593614, Avg Score: -inf, Time: 9.380486473639806
Gen: 623, Best Score: -91.26324437737222, Avg Score: -inf, Time: 9.393758654726875
Gen: 624, Best Score: -91.11370071261268, Avg Score: -inf, Time: 9.406158582833077
Gen: 625, Best Score: -91.16609527066801, Avg Score: -inf, Time: 9.418515746659702
Gen: 626, Best Score: -91.214680264877, Avg Score: -inf, Time: 9.43118646118376
Gen: 627, Best Score: -91.26324437737222, Avg Score: -inf, Time: 9.444201278620296
Gen: 628, Best Score: -91.26324437737222, Avg Score: -inf, Time: 9.456918951206736
Gen: 629, Best Score: -91.26324437737222, Avg Score: -inf, Time: 9.469863076408704
Gen: 630, Best Score: -91.15791623978474, Avg Score: -inf, Time: 9.482434632579485
Gen: 631, Best Score: -91.26324437737222, Avg Score: -inf, Time: 9.494622729751798
Gen: 632, Best Score: -91.26324437737222, Avg Score: -inf, Time: 9.508005586995019
Gen: 633, Best Score: -90.83410815403319, Avg Score: -inf, Time: 9.520518185098966
Gen: 634, Best Score: -90.52717503245633, Avg Score: -inf, Time: 9.533715244862769
Gen: 635, Best Score: -90.95633169619862, Avg Score: -inf, Time: 9.54669341299269
Gen: 636, Best Score: -91.26324437737222, Avg Score: -inf, Time: 9.56078613056077
Gen: 637, Best Score: -91.26324437737222, Avg Score: -inf, Time: 9.574329205552736
Gen: 638, Best Score: -91.26324437737222, Avg Score: -inf, Time: 9.588955336809159
Gen: 639, Best Score: -91.26324437737222, Avg Score: -inf, Time: 9.603285627232658
Gen: 640, Best Score: -91.26324437737222, Avg Score: -inf, Time: 9.61545500278473
Gen: 641, Best Score: -91.26324437737222, Avg Score: -inf, Time: 9.630113650825288
Gen: 642, Best Score: -91.26324437737222, Avg Score: -inf, Time: 9.643467011584177
Gen: 643, Best Score: -91.19136185637579, Avg Score: -inf, Time: 9.656216432054837
Gen: 644, Best Score: -90.83875107147364, Avg Score: -inf, Time: 9.669648242195448
Gen: 645, Best Score: -91.17831582496964, Avg Score: -inf, Time: 9.683261515829297
Gen: 646, Best Score: -90.92026998883227, Avg Score: -inf, Time: 9.696919951173994
Gen: 647, Best Score: -91.14758861932185, Avg Score: -inf, Time: 9.709319205615255
Gen: 648, Best Score: -91.26324437737222, Avg Score: -inf, Time: 9.723042051129871
Gen: 649, Best Score: -91.26324437737222, Avg Score: -inf, Time: 9.73622993071874
Gen: 650, Best Score: -91.26324437737222, Avg Score: -inf, Time: 9.750315273867713
Gen: 651, Best Score: -91.26324437737222, Avg Score: -inf, Time: 9.763857743408945
Gen: 652, Best Score: -91.06196192688311, Avg Score: -inf, Time: 9.776931043797068
Gen: 653, Best Score: -91.24444065997622, Avg Score: -inf, Time: 9.789572556416193
Gen: 654, Best Score: -91.26265298822423, Avg Score: -inf, Time: 9.802586802575323
Gen: 655, Best Score: -91.26324437737222, Avg Score: -inf, Time: 9.816391314400567
Gen: 656, Best Score: -91.26324437737222, Avg Score: -inf, Time: 9.829472400810984
Gen: 657, Best Score: -91.19774824370496, Avg Score: -inf, Time: 9.84353734711806
Gen: 658, Best Score: -91.18607744084719, Avg Score: -inf, Time: 9.856350572572815
Gen: 659, Best Score: -91.0017908192033, Avg Score: -inf, Time: 9.869749007754855
Gen: 660, Best Score: -90.63974173232472, Avg Score: -inf, Time: 9.882533099585109
Gen: 661, Best Score: -90.66115148442641, Avg Score: -inf, Time: 9.896349537571272
Gen: 662, Best Score: -91.26324437737222, Avg Score: -inf, Time: 9.909467108117209
Gen: 663, Best Score: -91.26324437737222, Avg Score: -inf, Time: 9.923176508413421
Gen: 664, Best Score: -91.26324437737222, Avg Score: -inf, Time: 9.935862233440082
Gen: 665, Best Score: -91.26324437737222, Avg Score: -inf, Time: 9.948974158300294
Gen: 666, Best Score: -91.26324437737222, Avg Score: -inf, Time: 9.961851235893038
Gen: 667, Best Score: -91.26324437737222, Avg Score: -inf, Time: 9.975688222050668
Gen: 668, Best Score: -91.26324437737222, Avg Score: -inf, Time: 9.989080790479978
Gen: 669, Best Score: -91.26324437737222, Avg Score: -inf, Time: 10.001441790130404
Gen: 670, Best Score: -91.26324437737222, Avg Score: -inf, Time: 10.013995451860957
Gen: 671, Best Score: -91.26324437737222, Avg Score: -inf, Time: 10.02694388349851
Gen: 672, Best Score: -91.26324437737222, Avg Score: -inf, Time: 10.041567855676016
Gen: 673, Best Score: -91.26324437737222, Avg Score: -inf, Time: 10.055165577133497
Gen: 674, Best Score: -91.26324437737222, Avg Score: -inf, Time: 10.068287216093806
Gen: 675, Best Score: -91.25858315521535, Avg Score: -inf, Time: 10.081487729549409
Gen: 676, Best Score: -91.26324437737222, Avg Score: -inf, Time: 10.09480396323734
Gen: 677, Best Score: -91.26324437737222, Avg Score: -inf, Time: 10.10751596318351
Gen: 678, Best Score: -91.26324437737222, Avg Score: -inf, Time: 10.120407685836156
Gen: 679, Best Score: -91.23123566734253, Avg Score: -inf, Time: 10.133067366811964
Gen: 680, Best Score: -91.26324437737222, Avg Score: -inf, Time: 10.147948812113867
Gen: 681, Best Score: -91.26324437737222, Avg Score: -inf, Time: 10.160988309515847
Gen: 682, Best Score: -91.26324437737222, Avg Score: -inf, Time: 10.174931049678062
Gen: 683, Best Score: -90.97668223314369, Avg Score: -inf, Time: 10.187599160340097
Gen: 684, Best Score: -90.67226084895543, Avg Score: -inf, Time: 10.201157034834226
Gen: 685, Best Score: -90.8909747102737, Avg Score: -inf, Time: 10.214147339198325
Gen: 686, Best Score: -91.08455620225324, Avg Score: -inf, Time: 10.226553324990803
Gen: 687, Best Score: -91.06044308796268, Avg Score: -inf, Time: 10.239311496946547
Gen: 688, Best Score: -90.57596485056126, Avg Score: -inf, Time: 10.25388951016797
Gen: 689, Best Score: -90.89519693498522, Avg Score: -inf, Time: 10.268061671323247
Gen: 690, Best Score: -91.06710144012163, Avg Score: -inf, Time: 10.280474540988605
Gen: 691, Best Score: -90.73569183643447, Avg Score: -inf, Time: 10.293171642223994
Gen: 692, Best Score: -90.75371774784192, Avg Score: -inf, Time: 10.306968833141857
Gen: 693, Best Score: -90.89118391154051, Avg Score: -inf, Time: 10.320100415084097
Gen: 694, Best Score: -91.26324437737222, Avg Score: -inf, Time: 10.332717417544789
Gen: 695, Best Score: -91.26324437737222, Avg Score: -inf, Time: 10.34577116601997
Gen: 696, Best Score: -91.26324437737222, Avg Score: -inf, Time: 10.359281698862711
Gen: 697, Best Score: -91.26324437737222, Avg Score: -inf, Time: 10.37299280239476
Gen: 698, Best Score: -90.04662215521114, Avg Score: -inf, Time: 10.387600130769941
Gen: 699, Best Score: -91.26324437737222, Avg Score: -inf, Time: 10.400274937616453
Gen: 700, Best Score: -91.26324437737222, Avg Score: -inf, Time: 10.413323324256472
Gen: 701, Best Score: -91.22858685042803, Avg Score: -inf, Time: 10.426685225102636
Gen: 702, Best Score: -91.23573913202931, Avg Score: -inf, Time: 10.442234094871415
Gen: 703, Best Score: -91.02635094756064, Avg Score: -inf, Time: 10.455818481908905
Gen: 704, Best Score: -90.70605703971997, Avg Score: -inf, Time: 10.468822737203704
Gen: 705, Best Score: -90.91671907373333, Avg Score: -inf, Time: 10.481476986606916
Gen: 706, Best Score: -90.61119383631245, Avg Score: -inf, Time: 10.494646941555871
Gen: 707, Best Score: -91.10877095647879, Avg Score: -inf, Time: 10.508531650304795
Gen: 708, Best Score: -90.69097637580214, Avg Score: -inf, Time: 10.522189946240848
Gen: 709, Best Score: -90.7852792086521, Avg Score: -inf, Time: 10.534894114202924
Gen: 710, Best Score: -91.23145226380603, Avg Score: -inf, Time: 10.54894119852119
Gen: 711, Best Score: -91.26324437737222, Avg Score: -inf, Time: 10.561878991855515
Gen: 712, Best Score: -91.07864578046743, Avg Score: -inf, Time: 10.575293799373839
Gen: 713, Best Score: -91.26324437737222, Avg Score: -inf, Time: 10.587909189595116
Gen: 714, Best Score: -91.07237686627278, Avg Score: -inf, Time: 10.603057186603547
Gen: 715, Best Score: -91.26324437737222, Avg Score: -inf, Time: 10.616043051348791
Gen: 716, Best Score: -91.26324437737222, Avg Score: -inf, Time: 10.62996587951978
Gen: 717, Best Score: -91.26324437737222, Avg Score: -inf, Time: 10.64345058010684
Gen: 718, Best Score: -91.26324437737222, Avg Score: -inf, Time: 10.656277322106892
Gen: 719, Best Score: -91.26324437737222, Avg Score: -inf, Time: 10.66867439210415
Gen: 720, Best Score: -91.26324437737222, Avg Score: -inf, Time: 10.681732615828514
Gen: 721, Best Score: -90.99930483754805, Avg Score: -inf, Time: 10.694482944673963
Gen: 722, Best Score: -90.7693212571505, Avg Score: -inf, Time: 10.707527435355717
Gen: 723, Best Score: -90.95488591884538, Avg Score: -inf, Time: 10.720641875200801
Gen: 724, Best Score: -90.75211124916656, Avg Score: -inf, Time: 10.734173212316302
Gen: 725, Best Score: -90.89770115887247, Avg Score: -inf, Time: 10.748112979133923
Gen: 726, Best Score: -91.26324437737222, Avg Score: -inf, Time: 10.761727012329631
Gen: 727, Best Score: -91.26324437737222, Avg Score: -inf, Time: 10.77554879380597
Gen: 728, Best Score: -91.26324437737222, Avg Score: -inf, Time: 10.787970567411847
Gen: 729, Best Score: -91.26324437737222, Avg Score: -inf, Time: 10.801463287141589
Gen: 730, Best Score: -91.26324437737222, Avg Score: -inf, Time: 10.814105516473452
Gen: 731, Best Score: -91.26324437737222, Avg Score: -inf, Time: 10.827502045300271
Gen: 732, Best Score: -91.26324437737222, Avg Score: -inf, Time: 10.840303154786428
Gen: 733, Best Score: -91.10835788021498, Avg Score: -inf, Time: 10.853875127236048
Gen: 734, Best Score: -91.14181059367618, Avg Score: -inf, Time: 10.867190838191245
Gen: 735, Best Score: -91.22122143520778, Avg Score: -inf, Time: 10.880094713436232
Gen: 736, Best Score: -91.04894234957527, Avg Score: -inf, Time: 10.894100825587909
Gen: 737, Best Score: -91.26324437737222, Avg Score: -inf, Time: 10.906462600032489
Gen: 738, Best Score: -91.1010917705736, Avg Score: -inf, Time: 10.919182593690024
Gen: 739, Best Score: -91.26324437737222, Avg Score: -inf, Time: 10.932436250183317
Gen: 740, Best Score: -91.26324437737222, Avg Score: -inf, Time: 10.945771611266666
Gen: 741, Best Score: -91.26324437737222, Avg Score: -inf, Time: 10.958589670260748
Gen: 742, Best Score: -91.23123566734253, Avg Score: -inf, Time: 10.97190430091487
Gen: 743, Best Score: -91.04536223960658, Avg Score: -inf, Time: 10.985096729000409
Gen: 744, Best Score: -91.00522487599827, Avg Score: -inf, Time: 10.997653769983186
Gen: 745, Best Score: -90.70402976646982, Avg Score: -inf, Time: 11.010387311842706
Gen: 746, Best Score: -91.26324437737222, Avg Score: -inf, Time: 11.022852154109213
Gen: 747, Best Score: -91.26324437737222, Avg Score: -inf, Time: 11.036405736075507
Gen: 748, Best Score: -91.26324437737222, Avg Score: -inf, Time: 11.049965282612376
Gen: 749, Best Score: -91.26324437737222, Avg Score: -inf, Time: 11.063824577265315
Gen: 750, Best Score: -91.26324437737222, Avg Score: -inf, Time: 11.076639623178377
Gen: 751, Best Score: -91.26324437737222, Avg Score: -inf, Time: 11.088921197387908
Gen: 752, Best Score: -91.26324437737222, Avg Score: -inf, Time: 11.10242693013615
Gen: 753, Best Score: -91.26324437737222, Avg Score: -inf, Time: 11.116377176112598
Gen: 754, Best Score: -91.26324437737222, Avg Score: -inf, Time: 11.12938453581598
Gen: 755, Best Score: -91.26324437737222, Avg Score: -inf, Time: 11.14172088570065
Gen: 756, Best Score: -91.26324437737222, Avg Score: -inf, Time: 11.157244824435976
Gen: 757, Best Score: -91.06474587404611, Avg Score: -inf, Time: 11.170725797944598
Gen: 758, Best Score: -91.01758931697321, Avg Score: -inf, Time: 11.184565728836589
Gen: 759, Best Score: -91.15228920838078, Avg Score: -inf, Time: 11.198297949367099
Gen: 760, Best Score: -90.64426870090055, Avg Score: -inf, Time: 11.210828128986888
Gen: 761, Best Score: -90.77737548055056, Avg Score: -inf, Time: 11.224900903171964
Gen: 762, Best Score: -91.26324437737222, Avg Score: -inf, Time: 11.237857217126422
Gen: 763, Best Score: -91.26324437737222, Avg Score: -inf, Time: 11.251211834549904
Gen: 764, Best Score: -91.26324437737222, Avg Score: -inf, Time: 11.265083992812368
Gen: 765, Best Score: -91.26324437737222, Avg Score: -inf, Time: 11.279259873694844
Gen: 766, Best Score: -91.26324437737222, Avg Score: -inf, Time: 11.29250187449985
Gen: 767, Best Score: -91.26324437737222, Avg Score: -inf, Time: 11.305555542243852
Gen: 768, Best Score: -91.26324437737222, Avg Score: -inf, Time: 11.317757046553824
Gen: 769, Best Score: -91.26324437737222, Avg Score: -inf, Time: 11.331161967251036
Gen: 770, Best Score: -91.26324437737222, Avg Score: -inf, Time: 11.346491358876229
Gen: 771, Best Score: -91.26324437737222, Avg Score: -inf, Time: 11.359059373471473
Gen: 772, Best Score: -91.26324437737222, Avg Score: -inf, Time: 11.37258435216215
Gen: 773, Best Score: -91.26324437737222, Avg Score: -inf, Time: 11.384962022503217
Gen: 774, Best Score: -91.26324437737222, Avg Score: -inf, Time: 11.398059386544757
Gen: 775, Best Score: -91.26324437737222, Avg Score: -inf, Time: 11.413093604776595
Gen: 776, Best Score: -91.26324437737222, Avg Score: -inf, Time: 11.425361686812506
Gen: 777, Best Score: -91.26324437737222, Avg Score: -inf, Time: 11.43929897500409
Gen: 778, Best Score: -91.08443876259128, Avg Score: -inf, Time: 11.451490849256516
Gen: 779, Best Score: -91.26324437737222, Avg Score: -inf, Time: 11.464262568089698
Gen: 780, Best Score: -91.26324437737222, Avg Score: -inf, Time: 11.478131352795495
Gen: 781, Best Score: -91.26324437737222, Avg Score: -inf, Time: 11.490740643011199
Gen: 782, Best Score: -91.26324437737222, Avg Score: -inf, Time: 11.50510347061687
Gen: 783, Best Score: -91.26324437737222, Avg Score: -inf, Time: 11.518846237725683
Gen: 784, Best Score: -91.26324437737222, Avg Score: -inf, Time: 11.531993313895331
Gen: 785, Best Score: -91.26324437737222, Avg Score: -inf, Time: 11.544668728046947
Gen: 786, Best Score: -91.26324437737222, Avg Score: -inf, Time: 11.558130943907631
Gen: 787, Best Score: -91.26324437737222, Avg Score: -inf, Time: 11.57152166167895
Gen: 788, Best Score: -91.26324437737222, Avg Score: -inf, Time: 11.585312922398249
Gen: 789, Best Score: -91.26324437737222, Avg Score: -inf, Time: 11.598957684702343
Gen: 790, Best Score: -91.26324437737222, Avg Score: -inf, Time: 11.612825205127399
Gen: 791, Best Score: -91.26324437737222, Avg Score: -inf, Time: 11.626294947200352
Gen: 792, Best Score: -91.26324437737222, Avg Score: -inf, Time: 11.639299039973153
Gen: 793, Best Score: -91.26324437737222, Avg Score: -inf, Time: 11.652213106221623
Gen: 794, Best Score: -91.26324437737222, Avg Score: -inf, Time: 11.667466320196787
Gen: 795, Best Score: -91.26324437737222, Avg Score: -inf, Time: 11.681566013362673
Gen: 796, Best Score: -91.26324437737222, Avg Score: -inf, Time: 11.6939060637686
Gen: 797, Best Score: -90.90599150488814, Avg Score: -inf, Time: 11.708246424396833
Gen: 798, Best Score: -91.06923773089362, Avg Score: -inf, Time: 11.72144445558389
Gen: 799, Best Score: -90.89020770737335, Avg Score: -inf, Time: 11.734501009451018
Gen: 800, Best Score: -90.656672384418, Avg Score: -inf, Time: 11.747880452540185
Gen: 801, Best Score: -90.7183593203147, Avg Score: -inf, Time: 11.761782216363484
Gen: 802, Best Score: -90.88999576146082, Avg Score: -inf, Time: 11.774314995275603
Gen: 803, Best Score: -90.58011900199088, Avg Score: -inf, Time: 11.788009840183788
Gen: 804, Best Score: -90.9308116855244, Avg Score: -inf, Time: 11.80109002775616
Gen: 805, Best Score: -90.61981423013994, Avg Score: -inf, Time: 11.81404117067655
Gen: 806, Best Score: -90.86899631751503, Avg Score: -inf, Time: 11.827324920362896
Gen: 807, Best Score: -90.61955470020888, Avg Score: -inf, Time: 11.840324082043436
Gen: 808, Best Score: -90.83562496555626, Avg Score: -inf, Time: 11.854436476363077
Gen: 809, Best Score: -90.98185779631322, Avg Score: -inf, Time: 11.867174311611388
Gen: 810, Best Score: -90.62855840811989, Avg Score: -inf, Time: 11.880200491547585
Gen: 811, Best Score: -90.58807552632716, Avg Score: -inf, Time: 11.893822037246492
Gen: 812, Best Score: -90.79580232980761, Avg Score: -inf, Time: 11.907526736325687
Gen: 813, Best Score: -90.89793359694664, Avg Score: -2.590664811896975e+109, Time: 11.920684080984858
Gen: 814, Best Score: -90.93496896677179, Avg Score: -inf, Time: 11.933412123123805
Gen: 815, Best Score: -91.00137314417663, Avg Score: -inf, Time: 11.947598102490106
Gen: 816, Best Score: -90.6879861798989, Avg Score: -inf, Time: 11.961517730355263
Gen: 817, Best Score: -90.60833830304077, Avg Score: -inf, Time: 11.974936140378317
Gen: 818, Best Score: -90.7915314765151, Avg Score: -inf, Time: 11.988129435711437
Gen: 819, Best Score: -90.51078094604952, Avg Score: -inf, Time: 12.001974790493648
Gen: 820, Best Score: -90.73175458203322, Avg Score: -inf, Time: 12.014578610592418
Gen: 821, Best Score: -90.65110817093792, Avg Score: -inf, Time: 12.02722407857577
Gen: 822, Best Score: -90.5866359237439, Avg Score: -inf, Time: 12.039632314973407
Gen: 823, Best Score: -90.57965886771653, Avg Score: -inf, Time: 12.052204136649767
Gen: 824, Best Score: -90.48706401248339, Avg Score: -inf, Time: 12.065757588346798
Gen: 825, Best Score: -90.6658833497385, Avg Score: -inf, Time: 12.080257089800305
Gen: 826, Best Score: -90.93783880981232, Avg Score: -inf, Time: 12.09344398425685
Gen: 827, Best Score: -90.72853250362141, Avg Score: -inf, Time: 12.105508795049456
Gen: 828, Best Score: -90.7989001242027, Avg Score: -inf, Time: 12.119678276909722
Gen: 829, Best Score: -90.80261526761187, Avg Score: -inf, Time: 12.133286479314169
Gen: 830, Best Score: -90.81087797170066, Avg Score: -inf, Time: 12.145997615655263
Gen: 831, Best Score: -90.63638128753338, Avg Score: -inf, Time: 12.15965344256825
Gen: 832, Best Score: -90.57805882147407, Avg Score: -inf, Time: 12.172974180579185
Gen: 833, Best Score: -91.03355341444853, Avg Score: -inf, Time: 12.185207220183479
Gen: 834, Best Score: -90.65060174152055, Avg Score: -inf, Time: 12.198836196263631
Gen: 835, Best Score: -90.50052488987143, Avg Score: -inf, Time: 12.211938023633428
Gen: 836, Best Score: -90.57140770125056, Avg Score: -inf, Time: 12.225369196865294
Gen: 837, Best Score: -90.44772041938391, Avg Score: -inf, Time: 12.238781880670123
Gen: 838, Best Score: -90.74160306632274, Avg Score: -inf, Time: 12.252422418130768
Gen: 839, Best Score: -90.59419291234329, Avg Score: -inf, Time: 12.265627688566843
Gen: 840, Best Score: -90.19560760808317, Avg Score: -inf, Time: 12.278490016725328
Gen: 841, Best Score: -90.81778794070148, Avg Score: -inf, Time: 12.290867691172494
Gen: 842, Best Score: -90.555629272678, Avg Score: -inf, Time: 12.30386578573121
Gen: 843, Best Score: -90.31467115511943, Avg Score: -inf, Time: 12.317371753785345
Gen: 844, Best Score: -90.98979093072977, Avg Score: -inf, Time: 12.330087522135841
Gen: 845, Best Score: -90.80127126090832, Avg Score: -inf, Time: 12.344297701385287
Gen: 846, Best Score: -91.05092457813701, Avg Score: -inf, Time: 12.357243415448401
Gen: 847, Best Score: -90.6343940778742, Avg Score: -inf, Time: 12.369527922603819
Gen: 848, Best Score: -90.88182611225233, Avg Score: -inf, Time: 12.38280315975348
Gen: 849, Best Score: -90.80578585193759, Avg Score: -inf, Time: 12.395555683904224
Gen: 850, Best Score: -91.23021669099157, Avg Score: -inf, Time: 12.40846521112654
Gen: 851, Best Score: -91.23123566734253, Avg Score: -2.910261259992613e+113, Time: 12.422081538571252
Gen: 852, Best Score: -91.26324437737222, Avg Score: -inf, Time: 12.434840555720859
Gen: 853, Best Score: -91.26324437737222, Avg Score: -inf, Time: 12.447381903926532
Gen: 854, Best Score: -91.26324437737222, Avg Score: -inf, Time: 12.460309218631851
Gen: 855, Best Score: -91.26324437737222, Avg Score: -inf, Time: 12.474003540807301
Gen: 856, Best Score: -91.26324437737222, Avg Score: -inf, Time: 12.486297130253579
Gen: 857, Best Score: -90.9220428873762, Avg Score: -inf, Time: 12.49939355260796
Gen: 858, Best Score: -91.04846568960063, Avg Score: -inf, Time: 12.512657079365518
Gen: 859, Best Score: -91.26324437737222, Avg Score: -inf, Time: 12.525499650769763
Gen: 860, Best Score: -91.26324437737222, Avg Score: -inf, Time: 12.539580879012744
Gen: 861, Best Score: -91.26324437737222, Avg Score: -inf, Time: 12.554153271781074
Gen: 862, Best Score: -91.25495743127182, Avg Score: -inf, Time: 12.5671590764655
Gen: 863, Best Score: -91.26324437737222, Avg Score: -inf, Time: 12.580878516568077
Gen: 864, Best Score: -91.26324437737222, Avg Score: -inf, Time: 12.594061751630571
Gen: 865, Best Score: -91.16527691353512, Avg Score: -inf, Time: 12.607437809440825
Gen: 866, Best Score: -91.05282416599442, Avg Score: -inf, Time: 12.62067083272669
Gen: 867, Best Score: -90.66155902024107, Avg Score: -inf, Time: 12.63433119588428
Gen: 868, Best Score: -91.06650912045644, Avg Score: -inf, Time: 12.648682229651346
Gen: 869, Best Score: -91.25629363762238, Avg Score: -inf, Time: 12.66114285575019
Gen: 870, Best Score: -91.26324437737222, Avg Score: -inf, Time: 12.674701829552651
Gen: 871, Best Score: -91.26324437737222, Avg Score: -inf, Time: 12.68861989054415
Gen: 872, Best Score: -91.26324437737222, Avg Score: -inf, Time: 12.702493061886893
Gen: 873, Best Score: -91.26324437737222, Avg Score: -inf, Time: 12.715166559947862
Gen: 874, Best Score: -91.26324437737222, Avg Score: -inf, Time: 12.727813865476184
