Gen: 0, Best Score: -631.7387852292337, Avg Score: -inf, Time: 0.004161398675706651
Gen: 627, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.586954422659344
Gen: 628, Best Score: -64.14369246275785, Avg Score: -1.5161380402266436e+90, Time: 3.5937194045384726
Gen: 629, Best Score: -64.14369246275785, Avg Score: -97.99583164088457, Time: 3.6005505759186214
Gen: 630, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.607328550219536
Gen: 631, Best Score: -64.14369246275785, Avg Score: -5.351648359040653e+74, Time: 3.613652166724205
Gen: 632, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.6198304649856357
Gen: 633, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.6260746123393375
Gen: 634, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.6322802294625176
Gen: 635, Best Score: -64.08272628417707, Avg Score: -inf, Time: 3.6387912244266936
Gen: 636, Best Score: -64.07226556258705, Avg Score: -inf, Time: 3.645302784310447
Gen: 637, Best Score: -64.07226556258705, Avg Score: -inf, Time: 3.6517262511783177
Gen: 638, Best Score: -64.14369246275785, Avg Score: -111.51602849521677, Time: 3.6579054154290094
Gen: 639, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.6643601882457735
Gen: 640, Best Score: -64.14369246275785, Avg Score: -115.43733262738508, Time: 3.670990427467558
Gen: 641, Best Score: -64.14369246275785, Avg Score: -101.98160574450145, Time: 3.677369916902648
Gen: 642, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.6836296618647046
Gen: 643, Best Score: -64.06841882603655, Avg Score: -inf, Time: 3.689918898012903
Gen: 644, Best Score: -64.14369246275785, Avg Score: -6.1681454062509965e+71, Time: 3.6960274822182124
Gen: 645, Best Score: -64.14369246275785, Avg Score: -2.79031268394065e+118, Time: 3.702889222900073
Gen: 646, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.7088117129272886
Gen: 647, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.7147794970538883
Gen: 648, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.720963128606478
Gen: 649, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.7274786013364793
Gen: 650, Best Score: -64.08272628417707, Avg Score: -inf, Time: 3.7342401812473933
Gen: 651, Best Score: -64.08272628417707, Avg Score: -2.7983002944993623e+128, Time: 3.740377076798015
Gen: 652, Best Score: -64.07226556258705, Avg Score: -121.01949251799124, Time: 3.7467345968219967
Gen: 653, Best Score: -64.10569268890163, Avg Score: -inf, Time: 3.753617109523879
Gen: 654, Best Score: -64.14369246275785, Avg Score: -6.869746526986835e+74, Time: 3.759765583144294
Gen: 655, Best Score: -64.14369246275785, Avg Score: -8.13044230594579e+72, Time: 3.7653916560278997
Gen: 656, Best Score: -64.07226556258705, Avg Score: -inf, Time: 3.7715467327170904
Gen: 657, Best Score: -64.0299786511283, Avg Score: -4.388609433452823e+79, Time: 3.7778857159614563
Gen: 658, Best Score: -64.07226556258705, Avg Score: -inf, Time: 3.7841760426097446
Gen: 659, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.790414268771807
Gen: 660, Best Score: -64.14369246275785, Avg Score: -104.97580037221293, Time: 3.7969190463754865
Gen: 661, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.803765728539891
Gen: 662, Best Score: -64.14369246275785, Avg Score: -10353486779628.328, Time: 3.8101425835821363
Gen: 663, Best Score: -64.0455777665074, Avg Score: -inf, Time: 3.816602856781748
Gen: 664, Best Score: -64.0455777665074, Avg Score: -2.5382038466387485e+142, Time: 3.8229231339030796
Gen: 665, Best Score: -64.0455777665074, Avg Score: -inf, Time: 3.8294161601199046
Gen: 666, Best Score: -64.01347920472071, Avg Score: -inf, Time: 3.836180023683442
Gen: 667, Best Score: -64.07226556258705, Avg Score: -inf, Time: 3.8431348488728205
Gen: 668, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.8498362125290764
Gen: 669, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.856419955889384
Gen: 670, Best Score: -64.14369246275785, Avg Score: -95.25133985979299, Time: 3.8634696645206876
Gen: 671, Best Score: -64.04942450305789, Avg Score: -inf, Time: 3.870003563960393
Gen: 672, Best Score: -64.06841882603655, Avg Score: -inf, Time: 3.87673257417149
Gen: 673, Best Score: -64.14369246275785, Avg Score: -1.4703912510350519e+26, Time: 3.8834778057204353
Gen: 674, Best Score: -64.14369246275785, Avg Score: -817.7294872926534, Time: 3.8903461737102933
Gen: 675, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.8973050391011768
Gen: 676, Best Score: -64.0455777665074, Avg Score: -inf, Time: 3.9039388384421665
Gen: 677, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.910580633746253
Gen: 678, Best Score: -64.14369246275785, Avg Score: -153.02900085251076, Time: 3.9169451254606247
Gen: 679, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.9243655514717104
Gen: 680, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.9314123453034293
Gen: 681, Best Score: -64.14369246275785, Avg Score: -93.56177596115907, Time: 3.938428791032897
Gen: 682, Best Score: -64.14369246275785, Avg Score: -7.75838614361541e+140, Time: 3.945160577032301
Gen: 683, Best Score: -64.14369246275785, Avg Score: -8.139973943757156e+90, Time: 3.952360520760218
Gen: 684, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.959446130593618
Gen: 685, Best Score: -64.14369246275785, Avg Score: -8.375788413869675e+23, Time: 3.9662400116523107
Gen: 686, Best Score: -64.14369246275785, Avg Score: -118.3881568550382, Time: 3.973061836030748
Gen: 687, Best Score: -64.06287662770713, Avg Score: -152.9006249005959, Time: 3.979947996934255
Gen: 688, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.9869981031947668
Gen: 689, Best Score: -64.14369246275785, Avg Score: -inf, Time: 3.99368906961547
Gen: 690, Best Score: -64.14369246275785, Avg Score: -181.50335805811403, Time: 4.000261858900388
Gen: 691, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.0071651215685735
Gen: 692, Best Score: -64.07226556258705, Avg Score: -inf, Time: 4.014222523901197
Gen: 693, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.0209271181292
Gen: 694, Best Score: -64.14369246275785, Avg Score: -6.59921042174746e+68, Time: 4.027679647074805
Gen: 695, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.034205542074309
Gen: 696, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.040585622058974
Gen: 697, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.046866895755132
Gen: 698, Best Score: -64.07226556258705, Avg Score: -inf, Time: 4.053181761635674
Gen: 699, Best Score: -64.14369246275785, Avg Score: -2.1901412547315447e+139, Time: 4.059444896313879
Gen: 700, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.06548090616862
Gen: 701, Best Score: -64.14369246275785, Avg Score: -136.83578268140377, Time: 4.071972565717167
Gen: 702, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.078528702126609
Gen: 703, Best Score: -64.14369246275785, Avg Score: -181.65195338265818, Time: 4.085077672865656
Gen: 704, Best Score: -64.14369246275785, Avg Score: -178.33475401969494, Time: 4.0912464127937955
Gen: 705, Best Score: -64.04932945835665, Avg Score: -9.1943052979742e+33, Time: 4.097573153045443
Gen: 706, Best Score: -64.08272628417707, Avg Score: -inf, Time: 4.103795937299728
Gen: 707, Best Score: -64.02842986293072, Avg Score: -5.849759555670192e+127, Time: 4.109443587859472
Gen: 708, Best Score: -64.14369246275785, Avg Score: -106.26955249697293, Time: 4.115498256882032
Gen: 709, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.122188076972962
Gen: 710, Best Score: -64.14369246275785, Avg Score: -475.8287057105122, Time: 4.128349526988136
Gen: 711, Best Score: -64.14369246275785, Avg Score: -140.69131913938128, Time: 4.134995718201002
Gen: 712, Best Score: -64.10569268890163, Avg Score: -inf, Time: 4.141736846168836
Gen: 713, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.148552578687668
Gen: 714, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.155152836640676
Gen: 715, Best Score: -64.14369246275785, Avg Score: -4.7645166632530503e+67, Time: 4.1626229386197195
Gen: 716, Best Score: -64.14369246275785, Avg Score: -2.941602863760916e+37, Time: 4.168749446802669
Gen: 717, Best Score: -64.14369246275785, Avg Score: -4.782130132124975e+131, Time: 4.175292595161332
Gen: 718, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.18108592291673
Gen: 719, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.186975205143293
Gen: 720, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.192472141782443
Gen: 721, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.1987109004126655
Gen: 722, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.204389732546277
Gen: 723, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.210144445498784
Gen: 724, Best Score: -64.14369246275785, Avg Score: -492711861447.72577, Time: 4.215975734591484
Gen: 725, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.221796937651105
Gen: 726, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.227456362379922
Gen: 727, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.233405450979869
Gen: 728, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.239665445221795
Gen: 729, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.245749834842152
Gen: 730, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.2517401173379685
Gen: 731, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.257933803465631
Gen: 732, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.26407314909829
Gen: 733, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.270327348245515
Gen: 734, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.27680882010195
Gen: 735, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.28306005663342
Gen: 736, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.289875489605798
Gen: 737, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.296229751242532
Gen: 738, Best Score: -64.14369246275785, Avg Score: -4.071318335619536e+146, Time: 4.302433310217327
Gen: 739, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.309380832910538
Gen: 740, Best Score: -64.02842986293072, Avg Score: -inf, Time: 4.31565156896909
Gen: 741, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.321952905456225
Gen: 742, Best Score: -64.08272628417707, Avg Score: -9.721127179226401e+140, Time: 4.328391820920838
Gen: 743, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.33484384490384
Gen: 744, Best Score: -64.14369246275785, Avg Score: -99.75302432362764, Time: 4.341207068893644
Gen: 745, Best Score: -64.10569268890163, Avg Score: -inf, Time: 4.347409290207757
Gen: 746, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.353557215332985
Gen: 747, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.359924807283614
Gen: 748, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.366418263647291
Gen: 749, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.372807245453199
Gen: 750, Best Score: -64.14369246275785, Avg Score: -1.8283776051496834e+127, Time: 4.379131572246552
Gen: 751, Best Score: -64.14369246275785, Avg Score: -117.76040644244328, Time: 4.385546836389436
Gen: 752, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.3917566386196345
Gen: 753, Best Score: -64.14369246275785, Avg Score: -110.2311718144388, Time: 4.398248376978768
Gen: 754, Best Score: -64.04612271427165, Avg Score: -inf, Time: 4.404553276432885
Gen: 755, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.410986686150233
Gen: 756, Best Score: -64.14369246275785, Avg Score: -116.49493036777926, Time: 4.417351852986548
Gen: 757, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.423661660022206
Gen: 758, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.430236421757274
Gen: 759, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.436562450528145
Gen: 760, Best Score: -64.08272628417707, Avg Score: -inf, Time: 4.4431588933202955
Gen: 761, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.4494190861119165
Gen: 762, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.455806057519383
Gen: 763, Best Score: -64.14369246275785, Avg Score: -7.087663829561889e+140, Time: 4.462187891734971
Gen: 764, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.468877861963378
Gen: 765, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.475573990742365
Gen: 766, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.481743518975046
Gen: 767, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.488082466059261
Gen: 768, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.49417910847399
Gen: 769, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.500674742062887
Gen: 770, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.506781718068653
Gen: 771, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.513159096373452
Gen: 772, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.519405811892615
Gen: 773, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.525329228176011
Gen: 774, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.531311871409416
Gen: 775, Best Score: -64.04932945835665, Avg Score: -inf, Time: 4.5372492682271535
Gen: 776, Best Score: -64.0299786511283, Avg Score: -1.1100807502893556e+117, Time: 4.543352151910464
Gen: 777, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.549736493362321
Gen: 778, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.556485342582067
Gen: 779, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.563731660511759
Gen: 780, Best Score: -64.14369246275785, Avg Score: -1.563768767278543e+129, Time: 4.571093789670202
Gen: 781, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.57763073126475
Gen: 782, Best Score: -64.14369246275785, Avg Score: -6.247286169907432e+140, Time: 4.584157164229287
Gen: 783, Best Score: -64.14369246275785, Avg Score: -95.97707977214299, Time: 4.591512028045124
Gen: 784, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.598546841277017
Gen: 785, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.605236707395977
Gen: 786, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.612147997286584
Gen: 787, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.619175098273489
Gen: 788, Best Score: -64.04932945835665, Avg Score: -inf, Time: 4.626247837609715
Gen: 789, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.632872746984164
Gen: 790, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.639308457175891
Gen: 791, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.645770043399599
Gen: 792, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.652480289406246
Gen: 793, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.6596952883402505
Gen: 794, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.666617607275645
Gen: 795, Best Score: -64.14369246275785, Avg Score: -4.019022700920856e+148, Time: 4.673409939673212
Gen: 796, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.679964418146345
Gen: 797, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.6861491390731596
Gen: 798, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.692573680811458
Gen: 799, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.6992131767670315
Gen: 800, Best Score: -64.02842986293072, Avg Score: -inf, Time: 4.706242485245069
Gen: 801, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.712566009362539
Gen: 802, Best Score: -64.14369246275785, Avg Score: -5.289287272972469e+149, Time: 4.719053930044174
Gen: 803, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.7260970456732645
Gen: 804, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.733027286661995
Gen: 805, Best Score: -64.06287662770713, Avg Score: -inf, Time: 4.739876676797866
Gen: 806, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.746555915806028
Gen: 807, Best Score: -64.02634717843365, Avg Score: -3.002283013538348e+112, Time: 4.753410388363732
Gen: 808, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.760377251836989
Gen: 809, Best Score: -64.14369246275785, Avg Score: -3.5189098214271445e+139, Time: 4.76733383125729
Gen: 810, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.774475454952982
Gen: 811, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.78162423743142
Gen: 812, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.78898098760181
Gen: 813, Best Score: -64.14369246275785, Avg Score: -2.937796610333815e+80, Time: 4.79640900724464
Gen: 814, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.803403549922837
Gen: 815, Best Score: -64.14369246275785, Avg Score: -610724242517.2156, Time: 4.810578456785944
Gen: 816, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.8186670266919664
Gen: 817, Best Score: -64.14369246275785, Avg Score: -2.154249444324652e+146, Time: 4.826342185669475
Gen: 818, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.833789847559399
Gen: 819, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.841575918793678
Gen: 820, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.848898118933042
Gen: 821, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.856488618983163
Gen: 822, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.864194539984068
Gen: 823, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.8719159435563615
Gen: 824, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.879487312502331
Gen: 825, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.887048675219218
Gen: 826, Best Score: -64.0299786511283, Avg Score: -inf, Time: 4.894956596295039
Gen: 827, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.90295350432396
Gen: 828, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.910667805671692
Gen: 829, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.918619079324934
Gen: 830, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.9263933643367555
Gen: 831, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.934616717166371
Gen: 832, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.942684988048342
Gen: 833, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.951008942061001
Gen: 834, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.959684046639336
Gen: 835, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.968570475512081
Gen: 836, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.977250101566315
Gen: 837, Best Score: -64.14369246275785, Avg Score: -inf, Time: 4.986099600924386
Gen: 838, Best Score: -64.07226556258705, Avg Score: -inf, Time: 4.994713542527623
Gen: 839, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.003268137176832
Gen: 840, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.0114461954434715
Gen: 841, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.019746498796675
Gen: 842, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.02768472009235
Gen: 843, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.035864359603988
Gen: 844, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.044081727597448
Gen: 845, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.052513032158216
Gen: 846, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.060829907788171
Gen: 847, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.069055211544037
Gen: 848, Best Score: -64.08272628417707, Avg Score: -inf, Time: 5.077378698984782
Gen: 849, Best Score: -64.1278161109983, Avg Score: -inf, Time: 5.085461090670692
Gen: 850, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.093493742412991
Gen: 851, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.102168985671467
Gen: 852, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.110263138016065
Gen: 853, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.118124564290047
Gen: 854, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.126013737519582
Gen: 855, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.133713694810868
Gen: 856, Best Score: -64.14369246275785, Avg Score: -107.1863075411752, Time: 5.14140308757623
Gen: 857, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.149201271666421
Gen: 858, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.157013710008727
Gen: 859, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.164451393882434
Gen: 860, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.171892852981885
Gen: 861, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.179397198425399
Gen: 862, Best Score: -64.07226556258705, Avg Score: -inf, Time: 5.1873566187752616
Gen: 863, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.195035341845618
Gen: 864, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.202565244634946
Gen: 865, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.210163579119576
Gen: 866, Best Score: -64.02842986293072, Avg Score: -inf, Time: 5.21798970427778
Gen: 867, Best Score: -64.10569268890163, Avg Score: -inf, Time: 5.225732808378008
Gen: 868, Best Score: -64.09975420553047, Avg Score: -inf, Time: 5.233663995729552
Gen: 869, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.241617373360528
Gen: 870, Best Score: -64.10569268890163, Avg Score: -inf, Time: 5.249201324184735
Gen: 871, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.256884009771877
Gen: 872, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.264643631643719
Gen: 873, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.272264714903302
Gen: 874, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.280436175134447
Gen: 875, Best Score: -64.08272628417707, Avg Score: -inf, Time: 5.28822998576694
Gen: 876, Best Score: -64.07226556258705, Avg Score: -inf, Time: 5.296165960696008
Gen: 877, Best Score: -64.08272628417707, Avg Score: -inf, Time: 5.304360095130073
Gen: 878, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.31255208240615
Gen: 879, Best Score: -63.970095762779394, Avg Score: -inf, Time: 5.3206982792086075
Gen: 880, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.328704427878062
Gen: 881, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.337027498152521
Gen: 882, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.345173360705376
Gen: 883, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.353508853779899
Gen: 884, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.361472192141745
Gen: 885, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.36946678492758
Gen: 886, Best Score: -64.07226556258705, Avg Score: -inf, Time: 5.377973807321655
Gen: 887, Best Score: -64.14369246275785, Avg Score: -472.50969200937936, Time: 5.3858349498113
Gen: 888, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.394031300610966
Gen: 889, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.4022241740094294
Gen: 890, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.410232060485416
Gen: 891, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.41872728910711
Gen: 892, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.426894653174612
Gen: 893, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.43515437470542
Gen: 894, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.443193291359478
Gen: 895, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.4510748298300635
Gen: 896, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.459191019071473
Gen: 897, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.467457712954945
Gen: 898, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.475740926464399
Gen: 899, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.483374503453573
Gen: 900, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.49108034365707
Gen: 901, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.49869087378184
Gen: 902, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.506327353782124
Gen: 903, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.513933607008722
Gen: 904, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.521899601552222
Gen: 905, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.530262089371681
Gen: 906, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.538633643388748
Gen: 907, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.54730963865916
Gen: 908, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.555314763585726
Gen: 909, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.563586810562346
Gen: 910, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.5715359361966454
Gen: 911, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.579371827509668
Gen: 912, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.587700044314067
Gen: 913, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.595802662505044
Gen: 914, Best Score: -64.14369246275785, Avg Score: -2.396860344627815e+128, Time: 5.603407310644785
Gen: 915, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.610925829543008
Gen: 916, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.618959678742621
Gen: 917, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.626782208416197
Gen: 918, Best Score: -64.04612271427165, Avg Score: -inf, Time: 5.6343348927630315
Gen: 919, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.642088758415646
Gen: 920, Best Score: -64.14369246275785, Avg Score: -1.4414122121847225e+148, Time: 5.649623247981071
Gen: 921, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.65765990363227
Gen: 922, Best Score: -64.14369246275785, Avg Score: -1.1074727881450376e+112, Time: 5.665935105350282
Gen: 923, Best Score: -64.14369246275785, Avg Score: -1.3674324712953772e+142, Time: 5.674377067221536
Gen: 924, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.683067321909799
Gen: 925, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.691829663316409
Gen: 926, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.700654569864273
Gen: 927, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.709446754654248
Gen: 928, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.719114955266317
Gen: 929, Best Score: -64.08393571747384, Avg Score: -inf, Time: 5.728206160134739
Gen: 930, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.737976725962427
Gen: 931, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.748011403414938
Gen: 932, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.757187614440918
Gen: 933, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.766329881813791
Gen: 934, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.77595216943158
Gen: 935, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.7851238519615595
Gen: 936, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.794304848776923
Gen: 937, Best Score: -64.01381368612277, Avg Score: -inf, Time: 5.803818210429616
Gen: 938, Best Score: -64.14369246275785, Avg Score: -inf, Time: 5.812998051246007
